condition,case,category,wer,wder,sub,del,ins,ref_words,hyp_words
merge_gap_150,RES0012,RES,0.1813842482100238,0.043607532210109,147,77,156,2095,2174
merge_gap_150,RES0021,RES,0.1899841017488076,0.0049220672682526,86,39,114,1258,1333
merge_gap_150,RES0025,RES,0.1983953318745441,0.0023041474654377,98,69,105,1371,1407
merge_gap_150,RES0030,RES,0.1247892074198988,0.0106100795755968,67,55,26,1186,1157
merge_gap_150,RES0047,RES,0.1567472009428403,0.0093574547723019,122,94,50,1697,1653
merge_gap_150,RES0051,RES,0.1641025641025641,0.0031746031746031,75,30,55,975,1000
merge_gap_150,RES0052,RES,0.2060975609756097,0.0234070221066319,79,51,39,820,808
merge_gap_150,RES0053,RES,0.2189132706374085,0.0275569687334393,144,27,248,1914,2135
merge_gap_150,RES0059,RES,0.1385991058122205,0.0154918667699457,84,51,51,1342,1342
merge_gap_150,RES0062,RES,0.2167182662538699,0.0078003120124804,122,15,283,1938,2206
merge_gap_150,RES0071,RES,0.1504629629629629,0.0704563650920736,67,47,81,1296,1330
merge_gap_150,RES0074,RES,0.2846595570139458,0.0415627597672485,87,16,244,1219,1447
merge_gap_150,RES0083,RES,0.2276004119464469,0.0137566137566137,56,26,139,971,1084
merge_gap_150,RES0098,RES,0.1359223300970873,0.0330459770114942,69,50,77,1442,1469
merge_gap_150,RES0100,RES,0.1382113821138211,0.0423880597014925,93,47,98,1722,1773
merge_gap_150,RES0104,RES,0.1428571428571428,0.0525224602626123,77,79,62,1526,1509
merge_gap_150,RES0106,RES,0.1782020684168655,0.0796100731112916,91,26,107,1257,1338
merge_gap_150,RES0109,RES,0.1697247706422018,0.0901442307692307,54,40,54,872,886
merge_gap_150,RES0118,RES,0.091743119266055,0.0052246603970741,35,24,31,981,988
merge_gap_150,RES0123,RES,0.1528807758128922,0.0161490683229813,56,143,69,1753,1679
merge_gap_150,RES0127,RES,0.1843771991555242,0.0177935943060498,78,16,168,1421,1573
merge_gap_150,RES0132,RES,0.1143062544931703,0.0137404580152671,31,81,47,1391,1357
merge_gap_150,RES0134,RES,0.1206203331418724,0.0044303797468354,28,161,21,1741,1601
merge_gap_150,RES0143,RES,0.1601731601731601,0.0097181729834791,37,126,22,1155,1051
merge_gap_150,RES0155,RES,0.1929238985313751,0.0263355906696764,65,169,55,1498,1384
merge_gap_150,RES0160,RES,0.1309846431797651,0.0038722168441432,49,74,22,1107,1055
merge_gap_150,RES0163,RES,0.1878216123499142,0.0096745822339489,88,29,102,1166,1239
merge_gap_150,RES0173,RES,0.1695331695331695,0.0155038759689922,111,60,36,1221,1197
merge_gap_150,RES0207,RES,0.1900621118012422,0.055198973042362,56,26,71,805,850
min_interval_00,CAR0002,CAR,0.2629107981220657,0.1221590909090909,71,9,200,1065,1256
min_interval_00,DER0001,DER,0.1342281879194631,0.0069832402234636,87,58,55,1490,1487
min_interval_00,GAS0007,GAS,0.1455981941309255,0.0151869158878504,52,30,47,886,903
min_interval_00,GEN0001,GEN,0.1203281677301732,0.0122525918944392,51,36,45,1097,1106
min_interval_00,MSK0008,MSK,0.1746478873239436,0.016140865737344,105,57,86,1420,1449
min_interval_00,MSK0013,MSK,0.1912602913236225,0.0058403634003893,110,38,154,1579,1695
min_interval_00,MSK0017,MSK,0.1544444444444444,0.0257142857142857,106,50,122,1800,1872
min_interval_00,MSK0025,MSK,0.1620734908136483,0.0145502645502645,81,12,154,1524,1666
min_interval_00,MSK0026,MSK,0.2041420118343195,0.0174110522331567,86,31,159,1352,1480
min_interval_00,MSK0041,MSK,0.152618135376756,0.0026385224274406,96,50,93,1566,1609
min_interval_00,MSK0046,MSK,0.1421725239616613,0.0145395799676898,78,14,86,1252,1324
min_interval_00,RES0012,RES,0.2062052505966587,0.0444444444444444,145,70,217,2095,2242
min_interval_00,RES0021,RES,0.1899841017488076,0.0049220672682526,86,39,114,1258,1333
min_interval_00,RES0025,RES,0.2005835156819839,0.0023041474654377,98,69,108,1371,1410
min_interval_00,RES0030,RES,0.1256323777403035,0.0114840989399293,68,54,27,1186,1159
min_interval_00,RES0047,RES,0.1567472009428403,0.0121405750798722,99,132,35,1697,1600
min_interval_00,RES0051,RES,0.1692307692307692,0.0063829787234042,75,35,55,975,995
min_interval_00,RES0052,RES,0.2512195121951219,0.0163316582914572,95,24,87,820,883
min_interval_00,RES0053,RES,0.2011494252873563,0.0302547770700636,147,30,208,1914,2092
min_interval_00,RES0059,RES,0.1445603576751117,0.0146041506533435,85,41,68,1342,1369
min_interval_00,RES0062,RES,0.218782249742002,0.0083203328133125,122,15,287,1938,2210
min_interval_00,RES0071,RES,0.2530864197530864,0.0717628705148206,75,14,239,1296,1521
min_interval_00,RES0074,RES,0.2977850697292863,0.0426778242677824,92,24,247,1219,1442
min_interval_00,RES0083,RES,0.2245108135942327,0.0126849894291754,57,25,136,971,1082
min_interval_00,RES0098,RES,0.1470180305131761,0.0330459770114942,69,50,93,1442,1485
min_interval_00,RES0100,RES,0.1718931475029036,0.0502994011976047,138,52,106,1722,1776
min_interval_00,RES0104,RES,0.1507208387942332,0.0530668504479669,74,75,81,1526,1532
min_interval_00,RES0106,RES,0.1694510739856801,0.0791426215993404,78,44,91,1257,1304
min_interval_00,RES0109,RES,0.1857798165137614,0.0910179640718562,61,37,64,872,899
min_interval_00,RES0118,RES,0.091743119266055,0.0052246603970741,35,24,31,981,988
min_interval_00,RES0123,RES,0.1545921277809469,0.015527950310559,55,143,73,1753,1683
min_interval_00,RES0127,RES,0.1878958479943701,0.0170818505338078,78,16,173,1421,1578
min_interval_00,RES0132,RES,0.1186196980589504,0.015267175572519,32,81,52,1391,1362
min_interval_00,RES0134,RES,0.1217690982194141,0.0044303797468354,28,161,23,1741,1603
min_interval_00,RES0143,RES,0.161038961038961,0.0097181729834791,37,126,23,1155,1052
min_interval_00,RES0155,RES,0.192256341789052,0.0274261603375527,73,76,139,1498,1561
min_interval_00,RES0160,RES,0.1336946702800361,0.0038722168441432,49,74,25,1107,1058
min_interval_00,RES0163,RES,0.1912521440823327,0.0087950747581354,88,29,106,1166,1243
min_interval_00,RES0173,RES,0.1695331695331695,0.0154905335628227,112,59,36,1221,1198
min_interval_00,RES0207,RES,0.1962732919254658,0.055198973042362,56,26,76,805,855
min_interval_25,CAR0002,CAR,0.2638497652582159,0.1326335877862595,114,17,150,1065,1198
min_interval_25,DER0001,DER,0.1335570469798657,0.0069930069930069,85,60,54,1490,1484
min_interval_25,GAS0007,GAS,0.1422121896162528,0.0152046783625731,52,31,43,886,898
min_interval_25,GEN0001,GEN,0.1084776663628076,0.0169971671388102,44,38,37,1097,1096
min_interval_25,MSK0008,MSK,0.2401408450704225,0.0372492836676217,124,24,193,1420,1589
min_interval_25,MSK0013,MSK,0.2045598480050665,0.0058441558441558,114,39,170,1579,1710
min_interval_25,MSK0017,MSK,0.1644444444444444,0.0243196294151708,112,73,111,1800,1838
min_interval_25,MSK0025,MSK,0.160761154855643,0.0152116402116402,81,12,152,1524,1664
min_interval_25,MSK0026,MSK,0.1819526627218935,0.0060514372163388,80,30,136,1352,1458
min_interval_25,MSK0041,MSK,0.1532567049808429,0.0026402640264026,97,51,92,1566,1607
min_interval_25,MSK0046,MSK,0.1381789137380191,0.0146460537021969,75,23,75,1252,1304
min_interval_25,RES0012,RES,0.1837708830548926,0.0440376051459673,142,74,169,2095,2190
min_interval_25,RES0021,RES,0.1899841017488076,0.0049220672682526,86,39,114,1258,1333
min_interval_25,RES0025,RES,0.1983953318745441,0.0023041474654377,98,69,105,1371,1407
min_interval_25,RES0030,RES,0.1247892074198988,0.0106100795755968,67,55,26,1186,1157
min_interval_25,RES0047,RES,0.1384796700058927,0.0191358024691358,96,77,62,1697,1682
min_interval_25,RES0051,RES,0.2482051282051282,0.0231578947368421,74,25,143,975,1093
min_interval_25,RES0052,RES,0.2792682926829268,0.0367553865652724,92,31,106,820,895
min_interval_25,RES0053,RES,0.1980146290491118,0.028692879914984,146,32,201,1914,2083
min_interval_25,RES0059,RES,0.1378539493293591,0.0138674884437596,87,44,54,1342,1352
min_interval_25,RES0062,RES,0.2156862745098039,0.0078003120124804,122,15,281,1938,2204
min_interval_25,RES0071,RES,0.2654320987654321,0.0709728867623604,73,42,229,1296,1483
min_interval_25,RES0074,RES,0.3182936833470057,0.0444810543657331,92,5,291,1219,1505
min_interval_25,RES0083,RES,0.2173017507723995,0.0190677966101694,55,27,129,971,1073
min_interval_25,RES0098,RES,0.1345353675450762,0.0330459770114942,69,50,75,1442,1467
min_interval_25,RES0100,RES,0.1370499419279907,0.041317365269461,90,52,94,1722,1764
min_interval_25,RES0104,RES,0.1539973787680209,0.0570652173913043,72,54,109,1526,1581
min_interval_25,RES0106,RES,0.1654733492442323,0.0787337662337662,95,25,88,1257,1320
min_interval_25,RES0109,RES,0.161697247706422,0.0866425992779783,53,41,47,872,878
min_interval_25,RES0118,RES,0.091743119266055,0.0052246603970741,35,24,31,981,988
min_interval_25,RES0123,RES,0.1523103251568739,0.0155376009944064,56,144,67,1753,1676
min_interval_25,RES0127,RES,0.1815622800844475,0.0170818505338078,78,16,164,1421,1569
min_interval_25,RES0132,RES,0.1042415528396836,0.0029695619896065,37,44,64,1391,1411
min_interval_25,RES0134,RES,0.1194715680643308,0.0044303797468354,28,161,19,1741,1599
min_interval_25,RES0143,RES,0.1593073593073593,0.0097276264591439,36,127,21,1155,1049
min_interval_25,RES0155,RES,0.1842456608811749,0.0269886363636363,68,90,118,1498,1526
min_interval_25,RES0160,RES,0.1291779584462511,0.0038722168441432,49,74,20,1107,1053
min_interval_25,RES0163,RES,0.1835334476843911,0.0096745822339489,88,29,97,1166,1234
min_interval_25,RES0173,RES,0.1695331695331695,0.0155038759689922,111,60,36,1221,1197
min_interval_25,RES0207,RES,0.1888198757763975,0.055198973042362,56,26,70,805,849
min_interval_40,CAR0002,CAR,0.215962441314554,0.1263057929724596,71,12,147,1065,1200
min_interval_40,DER0001,DER,0.1328859060402684,0.0069930069930069,85,60,53,1490,1483
min_interval_40,GAS0007,GAS,0.1422121896162528,0.0140515222482435,52,32,42,886,896
min_interval_40,GEN0001,GEN,0.1075660893345487,0.0160680529300567,45,39,34,1097,1092
min_interval_40,MSK0008,MSK,0.1690140845070422,0.0154411764705882,116,60,64,1420,1424
min_interval_40,MSK0013,MSK,0.1925269157694743,0.0192061459667093,109,17,178,1579,1740
min_interval_40,MSK0017,MSK,0.1611111111111111,0.0292096219931271,109,54,127,1800,1873
min_interval_40,MSK0025,MSK,0.1614173228346456,0.014559894109861,82,13,151,1524,1662
min_interval_40,MSK0026,MSK,0.1886094674556213,0.030441400304414,82,38,135,1352,1449
min_interval_40,MSK0041,MSK,0.1551724137931034,0.0033025099075297,96,52,95,1566,1609
min_interval_40,MSK0046,MSK,0.1301916932907348,0.014657980456026,75,24,64,1252,1292
min_interval_40,RES0012,RES,0.1732696897374701,0.0394605394605394,142,93,128,2095,2130
min_interval_40,RES0021,RES,0.1875993640699523,0.0049220672682526,87,39,110,1258,1329
min_interval_40,RES0025,RES,0.1969365426695842,0.0030864197530864,93,75,102,1371,1398
min_interval_40,RES0030,RES,0.1247892074198988,0.0097604259094942,63,59,26,1186,1153
min_interval_40,RES0047,RES,0.1555686505598114,0.0134014039566049,86,130,48,1697,1615
min_interval_40,RES0051,RES,0.2317948717948718,0.0200210748155953,75,26,125,975,1074
min_interval_40,RES0052,RES,0.2512195121951219,0.0176767676767676,93,28,85,820,877
min_interval_40,RES0053,RES,0.187042842215256,0.0281615302869288,143,32,183,1914,2065
min_interval_40,RES0059,RES,0.1982116244411326,0.019652305366591,100,19,147,1342,1470
min_interval_40,RES0062,RES,0.2115583075335397,0.0078003120124804,122,15,273,1938,2196
min_interval_40,RES0071,RES,0.2345679012345679,0.0728269381362568,69,19,216,1296,1493
min_interval_40,RES0074,RES,0.2854799015586546,0.0438016528925619,90,9,249,1219,1459
min_interval_40,RES0083,RES,0.2605561277033985,0.0165562913907284,59,65,129,971,1035
min_interval_40,RES0098,RES,0.1359223300970873,0.0375180375180375,71,56,69,1442,1455
min_interval_40,RES0100,RES,0.1387921022067363,0.0458107293550331,99,63,77,1722,1736
min_interval_40,RES0104,RES,0.1559633027522936,0.0573378839590443,77,61,100,1526,1565
min_interval_40,RES0106,RES,0.1710421638822593,0.0835380835380835,96,36,83,1257,1304
min_interval_40,RES0109,RES,0.1594036697247706,0.0821256038647343,54,44,41,872,869
min_interval_40,RES0118,RES,0.091743119266055,0.0052246603970741,35,24,31,981,988
min_interval_40,RES0123,RES,0.1540216771249287,0.0131578947368421,53,157,60,1753,1656
min_interval_40,RES0127,RES,0.1822660098522167,0.0214132762312633,86,20,153,1421,1554
min_interval_40,RES0132,RES,0.1286843997124371,0.0204390613171839,39,70,70,1391,1391
min_interval_40,RES0134,RES,0.1206203331418724,0.0050697084917617,29,163,18,1741,1596
min_interval_40,RES0143,RES,0.161038961038961,0.0078354554358472,35,134,17,1155,1038
min_interval_40,RES0155,RES,0.1762349799732977,0.0258199581297976,70,65,129,1498,1562
min_interval_40,RES0160,RES,0.1309846431797651,0.0058252427184466,49,77,19,1107,1049
min_interval_40,RES0163,RES,0.1878216123499142,0.0132978723404255,90,38,91,1166,1219
min_interval_40,RES0173,RES,0.1760851760851761,0.0226086956521739,113,71,31,1221,1181
min_interval_40,RES0207,RES,0.1913043478260869,0.0569948186528497,56,33,65,805,837
v2_beam1,CAR0002,CAR,0.1314553990610328,0.1170108161258603,53,48,39,1065,1056
v2_beam1,DER0001,DER,0.1416107382550335,0.0113314447592068,96,78,37,1490,1449
v2_beam1,GAS0007,GAS,0.1455981941309255,0.0195402298850574,62,16,51,886,921
v2_beam1,GEN0001,GEN,0.1075660893345487,0.0124401913875598,44,52,22,1097,1067
v2_beam1,MSK0008,MSK,0.1239436619718309,0.0043923865300146,106,54,16,1420,1382
v2_beam1,MSK0013,MSK,0.1120962634578847,0.0066622251832111,83,78,16,1579,1517
v2_beam1,MSK0017,MSK,0.135,0.0100950118764845,99,116,28,1800,1712
v2_beam1,MSK0025,MSK,0.1023622047244094,0.0110573600552868,63,77,16,1524,1463
v2_beam1,MSK0026,MSK,0.0850591715976331,0.0077339520494972,28,59,28,1352,1321
v2_beam1,MSK0041,MSK,0.1302681992337164,0.0034013605442176,83,96,25,1566,1495
v2_beam1,MSK0046,MSK,0.1309904153354632,0.0204778156996587,66,80,18,1252,1190
v2_beam1,RES0012,RES,0.1532219570405728,0.0375187593796898,136,96,89,2095,2088
v2_beam1,RES0021,RES,0.136724960254372,0.0058922558922558,81,70,21,1258,1209
v2_beam1,RES0025,RES,0.161925601750547,0.0024077046548956,82,125,15,1371,1261
v2_beam1,RES0030,RES,0.112141652613828,0.0129870129870129,77,31,25,1186,1180
v2_beam1,RES0047,RES,0.1750147318797878,0.0046542553191489,92,193,12,1697,1516
v2_beam1,RES0051,RES,0.1435897435897435,0.0064308681672025,65,42,33,975,966
v2_beam1,RES0052,RES,0.1804878048780487,0.0169270833333333,70,52,26,820,794
v2_beam1,RES0053,RES,0.1739811912225705,0.0265392781316348,134,30,169,1914,2053
v2_beam1,RES0059,RES,0.1207153502235469,0.0123456790123456,79,46,37,1342,1333
v2_beam1,RES0062,RES,0.1408668730650154,0.0089567966280295,114,40,119,1938,2017
v2_beam1,RES0071,RES,0.1381172839506173,0.0609462710505212,64,49,66,1296,1313
v2_beam1,RES0074,RES,0.1304347826086956,0.0364098221845893,70,38,51,1219,1232
v2_beam1,RES0083,RES,0.1853759011328527,0.0141176470588235,41,121,18,971,868
v2_beam1,RES0098,RES,0.1269070735090152,0.0329094988780852,59,105,19,1442,1356
v2_beam1,RES0100,RES,0.1155632984901277,0.0421502748930971,74,85,40,1722,1677
v2_beam1,RES0104,RES,0.1258191349934469,0.0476524176594253,63,99,30,1526,1457
v2_beam1,RES0106,RES,0.1503579952267303,0.0822147651006711,82,65,42,1257,1234
v2_beam1,RES0109,RES,0.161697247706422,0.0625782227784731,53,73,15,872,814
v2_beam1,RES0118,RES,0.1264016309887869,0.0068181818181818,20,101,3,981,883
v2_beam1,RES0123,RES,0.1568739304050199,0.0129533678756476,39,209,27,1753,1571
v2_beam1,RES0127,RES,0.1625615763546798,0.0135327635327635,76,17,138,1421,1542
v2_beam1,RES0132,RES,0.1214953271028037,0.0047923322683706,24,139,6,1391,1258
v2_beam1,RES0134,RES,0.1171740379092475,0.0025364616360177,22,164,18,1741,1595
v2_beam1,RES0143,RES,0.1393939393939394,0.0075901328273244,40,101,20,1155,1074
v2_beam1,RES0155,RES,0.1982643524699599,0.0211267605633802,64,220,13,1498,1291
v2_beam1,RES0160,RES,0.1228545618789521,0.000981354268891,35,88,13,1107,1032
v2_beam1,RES0163,RES,0.111492281303602,0.008189262966333,29,67,34,1166,1133
v2_beam1,RES0173,RES,0.1695331695331695,0.0139372822299651,100,73,34,1221,1182
v2_beam1,RES0207,RES,0.1416149068322981,0.0488771466314399,42,48,24,805,781
v2_beam3,CAR0002,CAR,0.1230046948356807,0.1162109375,56,41,34,1065,1058
v2_beam3,DER0001,DER,0.1456375838926174,0.0107758620689655,82,98,37,1490,1429
v2_beam3,GAS0007,GAS,0.1534988713318284,0.0172811059907834,64,18,54,886,922
v2_beam3,GEN0001,GEN,0.1148587055606198,0.0134228187919463,47,54,25,1097,1068
v2_beam3,MSK0008,MSK,0.1274647887323943,0.0036845983787767,107,63,11,1420,1368
v2_beam3,MSK0013,MSK,0.1139962001266624,0.0079946702198534,82,78,20,1579,1521
v2_beam3,MSK0017,MSK,0.1372222222222222,0.0101250744490768,98,121,28,1800,1707
v2_beam3,MSK0025,MSK,0.0984251968503937,0.0116999311768754,64,71,15,1524,1468
v2_beam3,MSK0026,MSK,0.0813609467455621,0.0023273855702094,28,63,19,1352,1308
v2_beam3,MSK0041,MSK,0.1749680715197956,0.0045045045045045,103,12,159,1566,1713
v2_beam3,MSK0046,MSK,0.1445686900958466,0.0198275862068965,70,92,19,1252,1179
v2_beam3,RES0012,RES,0.1494033412887828,0.0398818316100443,134,64,115,2095,2146
v2_beam3,RES0021,RES,0.1375198728139904,0.0033755274261603,79,73,21,1258,1206
v2_beam3,RES0025,RES,0.1706783369803063,0.0024174053182917,88,130,16,1371,1257
v2_beam3,RES0030,RES,0.1129848229342327,0.0103986135181975,75,32,27,1186,1181
v2_beam3,RES0047,RES,0.154979375368297,0.0063979526551503,105,134,24,1697,1587
v2_beam3,RES0051,RES,0.1343589743589743,0.0032154340836012,63,42,26,975,959
v2_beam3,RES0052,RES,0.1841463414634146,0.018348623853211,68,57,26,820,789
v2_beam3,RES0053,RES,0.1792058516196447,0.0255591054313099,129,36,178,1914,2056
v2_beam3,RES0059,RES,0.1214605067064083,0.0139751552795031,76,54,33,1342,1321
v2_beam3,RES0062,RES,0.1284829721362229,0.0064377682403433,105,74,70,1938,1934
v2_beam3,RES0071,RES,0.1558641975308642,0.060702875399361,58,44,100,1296,1352
v2_beam3,RES0074,RES,0.140278917145201,0.0380067567567567,76,35,60,1219,1244
v2_beam3,RES0083,RES,0.1163748712667353,0.0075675675675675,43,46,24,971,949
v2_beam3,RES0098,RES,0.1414701803051317,0.0334757834757834,70,38,96,1442,1500
v2_beam3,RES0100,RES,0.1097560975609756,0.0435045317220543,77,67,45,1722,1700
v2_beam3,RES0104,RES,0.1533420707732634,0.0497646267652992,77,39,118,1526,1605
v2_beam3,RES0106,RES,0.147175815433572,0.080672268907563,71,67,47,1257,1237
v2_beam3,RES0109,RES,0.1215596330275229,0.0634730538922155,53,37,16,872,851
v2_beam3,RES0118,RES,0.1213047910295616,0.0068027210884353,17,99,3,981,885
v2_beam3,RES0123,RES,0.134626354820308,0.01125,57,153,26,1753,1626
v2_beam3,RES0127,RES,0.1653764954257565,0.0163817663817663,79,17,139,1421,1543
v2_beam3,RES0132,RES,0.122214234363767,0.0040064102564102,22,143,5,1391,1253
v2_beam3,RES0134,RES,0.0804135554279149,0.0017942583732057,28,69,43,1741,1715
v2_beam3,RES0143,RES,0.1558441558441558,0.0067502410800385,47,118,15,1155,1052
v2_beam3,RES0155,RES,0.1468624833110814,0.0182456140350877,76,73,71,1498,1496
v2_beam3,RES0160,RES,0.1345980126467931,0.0038910505836575,52,79,18,1107,1046
v2_beam3,RES0163,RES,0.1149228130360205,0.0118505013673655,31,69,34,1166,1131
v2_beam3,RES0173,RES,0.1605241605241605,0.0113438045375218,93,75,28,1221,1174
v2_beam3,RES0207,RES,0.146583850931677,0.0486842105263157,50,45,23,805,783
v2_vad_500,CAR0002,CAR,0.1286384976525821,0.1173570019723865,54,51,32,1065,1046
v2_vad_500,DER0001,DER,0.1275167785234899,0.0127659574468085,80,80,30,1490,1440
v2_vad_500,GAS0007,GAS,0.1038374717832957,0.0139372822299651,42,25,25,886,886
v2_vad_500,GEN0001,GEN,0.113035551504102,0.0133971291866028,45,52,27,1097,1072
v2_vad_500,MSK0008,MSK,0.1253521126760563,0.0044182621502209,103,62,13,1420,1371
v2_vad_500,MSK0013,MSK,0.1184293856871437,0.0086782376502002,86,81,20,1579,1518
v2_vad_500,MSK0017,MSK,0.1327777777777777,0.0100413467217956,106,107,26,1800,1719
v2_vad_500,MSK0025,MSK,0.1056430446194225,0.0117973629424011,64,83,14,1524,1455
v2_vad_500,MSK0026,MSK,0.0835798816568047,0.0015552099533437,27,66,20,1352,1306
v2_vad_500,MSK0041,MSK,0.1334610472541507,0.0034364261168384,80,111,18,1566,1473
v2_vad_500,MSK0046,MSK,0.115814696485623,0.0121951219512195,69,22,54,1252,1284
v2_vad_500,RES0012,RES,0.1436754176610978,0.0404339250493096,137,67,97,2095,2125
v2_vad_500,RES0021,RES,0.1470588235294117,0.0034100596760443,76,85,24,1258,1197
v2_vad_500,RES0025,RES,0.161925601750547,0.0048076923076923,86,123,13,1371,1261
v2_vad_500,RES0030,RES,0.1112984822934232,0.0104529616724738,72,38,22,1186,1170
v2_vad_500,RES0047,RES,0.1479080730701237,0.00828025477707,100,127,24,1697,1594
v2_vad_500,RES0051,RES,0.1374358974358974,0.0064308681672025,65,42,27,975,960
v2_vad_500,RES0052,RES,0.173170731707317,0.0156657963446475,68,54,20,820,786
v2_vad_500,RES0053,RES,0.1687565308254963,0.0266382525306339,129,37,157,1914,2034
v2_vad_500,RES0059,RES,0.1177347242921013,0.0115207373271889,77,40,41,1342,1343
v2_vad_500,RES0062,RES,0.1274509803921568,0.0086021505376344,105,78,64,1938,1924
v2_vad_500,RES0071,RES,0.2191358024691358,0.0614307931570762,66,10,208,1296,1494
v2_vad_500,RES0074,RES,0.1345365053322395,0.0373197625106022,72,40,52,1219,1231
v2_vad_500,RES0083,RES,0.1246138002059732,0.0087241003271537,47,54,20,971,937
v2_vad_500,RES0098,RES,0.1393897364771151,0.034727143869596,70,31,100,1442,1511
v2_vad_500,RES0100,RES,0.1103368176538908,0.0420219244823386,72,80,38,1722,1680
v2_vad_500,RES0104,RES,0.1238532110091743,0.0455820476858345,62,100,27,1526,1453
v2_vad_500,RES0106,RES,0.1352426412092283,0.0826377295492487,73,59,38,1257,1236
v2_vad_500,RES0109,RES,0.2431192660550458,0.0719225449515905,47,149,16,872,739
v2_vad_500,RES0118,RES,0.128440366972477,0.0045662100456621,16,105,5,981,881
v2_vad_500,RES0123,RES,0.1249286936679977,0.0087118855009334,53,146,20,1753,1627
v2_vad_500,RES0127,RES,0.1759324419422941,0.0163468372423596,75,14,161,1421,1568
v2_vad_500,RES0132,RES,0.1186196980589504,0.0031771247021445,27,132,6,1391,1265
v2_vad_500,RES0134,RES,0.0620333141872487,0.0017554125219426,24,32,52,1741,1761
v2_vad_500,RES0143,RES,0.1541125541125541,0.0077821011673151,31,127,20,1155,1048
v2_vad_500,RES0155,RES,0.1628838451268358,0.0200445434298441,75,151,18,1498,1365
v2_vad_500,RES0160,RES,0.1228545618789521,0.0019417475728155,45,77,14,1107,1044
v2_vad_500,RES0163,RES,0.1432246998284734,0.0097517730496453,71,38,58,1166,1186
v2_vad_500,RES0173,RES,0.1588861588861589,0.0122164048865619,92,75,27,1221,1173
v2_vad_500,RES0207,RES,0.1416149068322981,0.0531208499335989,41,52,21,805,774
v2_vad_off,CAR0002,CAR,0.1755868544600939,0.1240310077519379,75,33,79,1065,1111
v2_vad_off,DER0001,DER,0.174496644295302,0.0146842878120411,89,128,43,1490,1405
v2_vad_off,GAS0007,GAS,0.1455981941309255,0.0171821305841924,61,13,55,886,928
v2_vad_off,GEN0001,GEN,0.1103008204193254,0.0133715377268385,46,50,25,1097,1072
v2_vad_off,MSK0008,MSK,0.1239436619718309,0.0051132213294375,107,51,18,1420,1387
v2_vad_off,MSK0013,MSK,0.1190626979100696,0.0093645484949832,82,84,22,1579,1517
v2_vad_off,MSK0017,MSK,0.1255555555555555,0.009367681498829,104,92,30,1800,1738
v2_vad_off,MSK0025,MSK,0.1089238845144357,0.0124913254684247,65,83,18,1524,1459
v2_vad_off,MSK0026,MSK,0.1331360946745562,0.0023059185242121,71,51,58,1352,1359
v2_vad_off,MSK0041,MSK,0.1743295019157088,0.0038585209003215,103,11,159,1566,1714
v2_vad_off,MSK0046,MSK,0.139776357827476,0.016934801016088,77,71,27,1252,1208
v2_vad_off,RES0012,RES,0.147016706443914,0.0352941176470588,130,55,123,2095,2163
v2_vad_off,RES0021,RES,0.1414944356120826,0.0042444821731748,77,80,21,1258,1199
v2_vad_off,RES0025,RES,0.1473377097009482,0.0123934934159566,88,80,34,1371,1325
v2_vad_off,RES0030,RES,0.1146711635750421,0.0121212121212121,76,31,29,1186,1184
v2_vad_off,RES0047,RES,0.1414260459634649,0.0063051702395964,104,111,25,1697,1611
v2_vad_off,RES0051,RES,0.1343589743589743,0.0021344717182497,66,38,27,975,964
v2_vad_off,RES0052,RES,0.1829268292682926,0.0181818181818181,73,50,27,820,797
v2_vad_off,RES0053,RES,0.1823406478578892,0.0240128068303095,131,40,178,1914,2052
v2_vad_off,RES0059,RES,0.1169895678092399,0.0122982321291314,79,41,37,1342,1338
v2_vad_off,RES0062,RES,0.1300309597523219,0.0074786324786324,113,66,73,1938,1945
v2_vad_off,RES0071,RES,0.1172839506172839,0.0579243765084473,51,53,48,1296,1291
v2_vad_off,RES0074,RES,0.1304347826086956,0.0406091370558375,76,37,46,1219,1228
v2_vad_off,RES0083,RES,0.1318228630278063,0.0119565217391304,52,51,25,971,945
v2_vad_off,RES0098,RES,0.1338418862690707,0.0331920903954802,73,26,94,1442,1510
v2_vad_off,RES0100,RES,0.1114982578397212,0.043982895540623,72,85,35,1722,1672
v2_vad_off,RES0104,RES,0.1605504587155963,0.0470430107526881,81,38,126,1526,1614
v2_vad_off,RES0106,RES,0.1630867143993635,0.0777502067824648,83,48,74,1257,1283
v2_vad_off,RES0109,RES,0.1754587155963302,0.0652173913043478,47,90,16,872,798
v2_vad_off,RES0118,RES,0.1223241590214067,0.0111856823266219,29,87,4,981,898
v2_vad_off,RES0123,RES,0.1243582430119794,0.0085261875761266,52,111,55,1753,1697
v2_vad_off,RES0127,RES,0.1745249824067558,0.0149466192170818,73,16,159,1421,1564
v2_vad_off,RES0132,RES,0.1164629762760603,0.0023696682464454,26,125,11,1391,1277
v2_vad_off,RES0134,RES,0.1160252728317059,0.003168567807351,20,163,19,1741,1597
v2_vad_off,RES0143,RES,0.1696969696969697,0.0078201368523949,50,132,14,1155,1037
v2_vad_off,RES0155,RES,0.1408544726301735,0.0187760778859527,79,60,72,1498,1510
v2_vad_off,RES0160,RES,0.1345980126467931,0.0029154518950437,50,78,21,1107,1050
v2_vad_off,RES0163,RES,0.1149228130360205,0.0087873462214411,42,28,64,1166,1202
v2_vad_off,RES0173,RES,0.1425061425061425,0.0111396743787489,98,54,22,1221,1189
